id,created_at,screen name,text,entities,fav count,lang,retweet count 
580434515484647427,2015-03-24 18:22:27,Elli_Eats,RT @thepescetarians: Need some #dinner inspiration for the first day of #meatfreeweek? Try our marinated #tofu stir fry recipe: https://t.c…,"{u'symbols': [], u'user_mentions': [{u'id': 3031375019L, u'indices': [3, 19], u'id_str': u'3031375019', u'screen_name': u'thepescetarians', u'name': u'ReluctantPescetarian'}], u'hashtags': [{u'indices': [31, 38], u'text': u'dinner'}, {u'indices': [72, 85], u'text': u'meatfreeweek'}, {u'indices': [105, 110], u'text': u'tofu'}], u'urls': [{u'url': u'https://t.co/RGOWUhSgm6', u'indices': [139, 140], u'expanded_url': u'https://thereluctantpescetarian.wordpress.com/2015/03/23/meat-free-week-marinated-tofu-stir-fry/', u'display_url': u'thereluctantpescetarian.wordpress.com/2015/03/23/mea\u2026'}]}",0,en,2
580427672494424064,2015-03-24 17:55:15,Elli_Eats,You should! @meiaduzia1 @pipandnut @IFEexhibition,"{u'symbols': [], u'user_mentions': [{u'id': 979431840, u'indices': [12, 23], u'id_str': u'979431840', u'screen_name': u'meiaduzia1', u'name': u'meia.d\xfazia\xae'}, {u'id': 1549189585, u'indices': [24, 34], u'id_str': u'1549189585', u'screen_name': u'pipandnut', u'name': u'Pip&Nut'}, {u'id': 82627890, u'indices': [35, 49], u'id_str': u'82627890', u'screen_name': u'IFEexhibition', u'name': u'IFE 2017'}], u'hashtags': [], u'urls': []}",1,en,0
580402922565058560,2015-03-24 16:16:54,Elli_Eats,"V excited to tuck into @pipandnut's Coconut Almond Butter, one of my fave finds from @IFEexhibition #ife15 http://t.co/wlDZWj0evl","{u'symbols': [], u'user_mentions': [{u'id': 1549189585, u'indices': [23, 33], u'id_str': u'1549189585', u'screen_name': u'pipandnut', u'name': u'Pip&Nut'}, {u'id': 82627890, u'indices': [85, 99], u'id_str': u'82627890', u'screen_name': u'IFEexhibition', u'name': u'IFE 2017'}], u'hashtags': [{u'indices': [100, 106], u'text': u'ife15'}], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/580402922565058560/photo/1', u'display_url': u'pic.twitter.com/wlDZWj0evl', u'url': u'http://t.co/wlDZWj0evl', u'media_url_https': u'https://pbs.twimg.com/media/CA4BX71UcAAEjyF.jpg', u'id_str': u'580402912687321088', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [107, 129], u'type': u'photo', u'id': 580402912687321088L, u'media_url': u'http://pbs.twimg.com/media/CA4BX71UcAAEjyF.jpg'}]}",6,en,4
580070609801080832,2015-03-23 18:16:25,Elli_Eats,It was great - thanks! @busabaeathai @hannahmfoote,"{u'symbols': [], u'user_mentions': [{u'id': 28532767, u'indices': [23, 36], u'id_str': u'28532767', u'screen_name': u'busabaeathai', u'name': u'Busaba Eathai'}, {u'id': 2778720261L, u'indices': [37, 50], u'id_str': u'2778720261', u'screen_name': u'hannahmfoote', u'name': u'Hannah'}], u'hashtags': [], u'urls': []}",3,en,0
580070531136917504,2015-03-23 18:16:06,Elli_Eats,RT @busabaeathai: @Elli_Eats @hannahmfoote That looks like foodie heaven Elli- we hope that you enjoyed.,"{u'symbols': [], u'user_mentions': [{u'id': 28532767, u'indices': [3, 16], u'id_str': u'28532767', u'screen_name': u'busabaeathai', u'name': u'Busaba Eathai'}, {u'id': 720129979, u'indices': [18, 28], u'id_str': u'720129979', u'screen_name': u'Elli_Eats', u'name': u'Elli Donajgrodzki'}, {u'id': 2778720261L, u'indices': [29, 42], u'id_str': u'2778720261', u'screen_name': u'hannahmfoote', u'name': u'Hannah'}], u'hashtags': [], u'urls': []}",0,en,1
580034287904399360,2015-03-23 15:52:05,Elli_Eats,Things are looking up at @IFEexhibition #ife15 http://t.co/iJ3ESg9E1f,"{u'symbols': [], u'user_mentions': [{u'id': 82627890, u'indices': [25, 39], u'id_str': u'82627890', u'screen_name': u'IFEexhibition', u'name': u'IFE 2017'}], u'hashtags': [{u'indices': [40, 46], u'text': u'ife15'}], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/580034287904399360/photo/1', u'display_url': u'pic.twitter.com/iJ3ESg9E1f', u'url': u'http://t.co/iJ3ESg9E1f', u'media_url_https': u'https://pbs.twimg.com/media/CAyyFsmWcAANzqu.jpg', u'id_str': u'580034262965055488', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [47, 69], u'type': u'photo', u'id': 580034262965055488L, u'media_url': u'http://pbs.twimg.com/media/CAyyFsmWcAANzqu.jpg'}]}",2,en,0
580023572804042752,2015-03-23 15:09:30,Elli_Eats,RT @thepescetarians: New post! Get up to speed for #meatfreeweek - Roundups of all the key #food and #sustainability news this month https:…,"{u'symbols': [], u'user_mentions': [{u'id': 3031375019L, u'indices': [3, 19], u'id_str': u'3031375019', u'screen_name': u'thepescetarians', u'name': u'ReluctantPescetarian'}], u'hashtags': [{u'indices': [51, 64], u'text': u'meatfreeweek'}, {u'indices': [91, 96], u'text': u'food'}, {u'indices': [101, 116], u'text': u'sustainability'}], u'urls': [{u'url': u'https://t.co/x5vygUCDOH', u'indices': [139, 140], u'expanded_url': u'https://thereluctantpescetarian.wordpress.com/2015/03/23/meat-free-week-what-to-read/', u'display_url': u'thereluctantpescetarian.wordpress.com/2015/03/23/mea\u2026'}]}",0,en,2
580007853051801600,2015-03-23 14:07:02,Elli_Eats,RT @the_cocktailguy: Thanks @Stylus_LIVE for the inclusion of my Kobe Cocktail. These drinks are giving me an appetite 😋 http://t.co/NOKwBm…,"{u'symbols': [], u'user_mentions': [{u'id': 920961072, u'indices': [3, 19], u'id_str': u'920961072', u'screen_name': u'the_cocktailguy', u'name': u'Rich Woods'}, {u'id': 106377188, u'indices': [28, 40], u'id_str': u'106377188', u'screen_name': u'Stylus_LIVE', u'name': u'Stylus'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/NOKwBmPHTW', u'indices': [121, 140], u'expanded_url': u'http://www.stylus.com/zyryrm', u'display_url': u'stylus.com/zyryrm'}]}",0,en,2
580006863611232256,2015-03-23 14:03:06,Elli_Eats,Love the idea of these flavoured baking oils from @MrHughsOil - offering a healthy alternative to butter #ife15 http://t.co/Kte3Lk8c2X,"{u'symbols': [], u'user_mentions': [{u'id': 549983179, u'indices': [50, 61], u'id_str': u'549983179', u'screen_name': u'MrHughsOil', u'name': u""Mr Hugh's""}], u'hashtags': [{u'indices': [105, 111], u'text': u'ife15'}], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/580006863611232256/photo/1', u'display_url': u'pic.twitter.com/Kte3Lk8c2X', u'url': u'http://t.co/Kte3Lk8c2X', u'media_url_https': u'https://pbs.twimg.com/media/CAyZJIfWgAAW8Q1.jpg', u'id_str': u'580006834200805376', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [112, 134], u'type': u'photo', u'id': 580006834200805376L, u'media_url': u'http://pbs.twimg.com/media/CAyZJIfWgAAW8Q1.jpg'}]}",2,en,2
580001710468415488,2015-03-23 13:42:38,Elli_Eats,RT @NicolePilcher1: Looking forward to visiting @IFEexhibition tomorrow with @MandySaven and @Elli_Eats #innovationhunting,"{u'symbols': [], u'user_mentions': [{u'id': 800810706, u'indices': [3, 18], u'id_str': u'800810706', u'screen_name': u'NicolePilcher1', u'name': u'Nicole Pilcher'}, {u'id': 82627890, u'indices': [48, 62], u'id_str': u'82627890', u'screen_name': u'IFEexhibition', u'name': u'IFE 2017'}, {u'id': 38403155, u'indices': [77, 88], u'id_str': u'38403155', u'screen_name': u'MandySaven', u'name': u'Mandy Saven'}, {u'id': 720129979, u'indices': [93, 103], u'id_str': u'720129979', u'screen_name': u'Elli_Eats', u'name': u'Elli Donajgrodzki'}], u'hashtags': [{u'indices': [104, 122], u'text': u'innovationhunting'}], u'urls': []}",0,en,1
579974850602758144,2015-03-23 11:55:54,Elli_Eats,Vegetarian caviar made w/ seaweed by @VegCaviarClub - perfect for #meatfreeweek #ife15 http://t.co/4xXSb7CDr7,"{u'symbols': [], u'user_mentions': [{u'id': 3053305111L, u'indices': [37, 51], u'id_str': u'3053305111', u'screen_name': u'VegCaviarClub', u'name': u'VegetarianCaviarClub'}], u'hashtags': [{u'indices': [66, 79], u'text': u'meatfreeweek'}, {u'indices': [80, 86], u'text': u'ife15'}], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/579974850602758144/photo/1', u'display_url': u'pic.twitter.com/4xXSb7CDr7', u'url': u'http://t.co/4xXSb7CDr7', u'media_url_https': u'https://pbs.twimg.com/media/CAx8DDyWwAAwHrv.jpg', u'id_str': u'579974844021915648', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [87, 109], u'type': u'photo', u'id': 579974844021915648L, u'media_url': u'http://pbs.twimg.com/media/CAx8DDyWwAAwHrv.jpg'}]}",2,en,1
579951577399734272,2015-03-23 10:23:25,Elli_Eats,Excited to be back at @IFEexhibition. I'm ready to comb the stands for  product #innovation #ife15,"{u'symbols': [], u'user_mentions': [{u'id': 82627890, u'indices': [22, 36], u'id_str': u'82627890', u'screen_name': u'IFEexhibition', u'name': u'IFE 2017'}], u'hashtags': [{u'indices': [80, 91], u'text': u'innovation'}, {u'indices': [92, 98], u'text': u'ife15'}], u'urls': []}",5,en,0
579668233302708225,2015-03-22 15:37:31,Elli_Eats,Perfecting our pad Thai skills at @busabaeathai's new Shoreditch cooking school @hannahmfoote #busaba http://t.co/gOioJyvt1F,"{u'symbols': [], u'user_mentions': [{u'id': 28532767, u'indices': [34, 47], u'id_str': u'28532767', u'screen_name': u'busabaeathai', u'name': u'Busaba Eathai'}, {u'id': 2778720261L, u'indices': [80, 93], u'id_str': u'2778720261', u'screen_name': u'hannahmfoote', u'name': u'Hannah'}], u'hashtags': [{u'indices': [94, 101], u'text': u'busaba'}], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/579668233302708225/photo/1', u'display_url': u'pic.twitter.com/gOioJyvt1F', u'url': u'http://t.co/gOioJyvt1F', u'media_url_https': u'https://pbs.twimg.com/media/CAtlLBPWwAAUNYU.jpg', u'id_str': u'579668217033048064', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [102, 124], u'type': u'photo', u'id': 579668217033048064L, u'media_url': u'http://pbs.twimg.com/media/CAtlLBPWwAAUNYU.jpg'}]}",4,en,1
579357131331248131,2015-03-21 19:01:18,Elli_Eats,.@Dishoom is always a good idea http://t.co/6kVxbtcYYE,"{u'symbols': [], u'user_mentions': [{u'id': 97237639, u'indices': [1, 9], u'id_str': u'97237639', u'screen_name': u'Dishoom', u'name': u'Dishoom'}], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/579357131331248131/photo/1', u'display_url': u'pic.twitter.com/6kVxbtcYYE', u'url': u'http://t.co/6kVxbtcYYE', u'media_url_https': u'https://pbs.twimg.com/media/CApKONvWgAA9Q_n.jpg', u'id_str': u'579357110137421824', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [32, 54], u'type': u'photo', u'id': 579357110137421824L, u'media_url': u'http://pbs.twimg.com/media/CApKONvWgAA9Q_n.jpg'}]}",0,en,0
578687706001207296,2015-03-19 22:41:15,Elli_Eats,"RT @Disaspirational: Friends, food and vino #lovinglife carl_lewis1 @elli_eats @btblade @ Cafe La Divina Restaurant https://t.co/Eaa8eYPnRA","{u'symbols': [], u'user_mentions': [{u'id': 3065780284L, u'indices': [3, 19], u'id_str': u'3065780284', u'screen_name': u'Disaspirational', u'name': u'Laura Tombs'}, {u'id': 720129979, u'indices': [68, 78], u'id_str': u'720129979', u'screen_name': u'Elli_Eats', u'name': u'Elli Donajgrodzki'}, {u'id': 145983932, u'indices': [79, 87], u'id_str': u'145983932', u'screen_name': u'btblade', u'name': u'Boris Ajzenkol'}], u'hashtags': [{u'indices': [44, 55], u'text': u'lovinglife'}], u'urls': [{u'url': u'https://t.co/Eaa8eYPnRA', u'indices': [116, 139], u'expanded_url': u'https://instagram.com/p/0bQBrGLg5O/', u'display_url': u'instagram.com/p/0bQBrGLg5O/'}]}",0,en,1
578556279515406336,2015-03-19 13:59:00,Elli_Eats,RT @ReneRedzepiNoma: Bone broth??? Has stock been renamed and become something new?,"{u'symbols': [], u'user_mentions': [{u'id': 271398203, u'indices': [3, 19], u'id_str': u'271398203', u'screen_name': u'ReneRedzepiNoma', u'name': u'Rene Redzepi'}], u'hashtags': [], u'urls': []}",0,en,352
578556135130689536,2015-03-19 13:58:26,Elli_Eats,Who doesn't want to smell like burger? @BurgerKing launches a 'flame-grilled' fragrance: http://t.co/BSns7ECFx6 (via @NicolePilcher1),"{u'symbols': [], u'user_mentions': [{u'id': 167421802, u'indices': [39, 50], u'id_str': u'167421802', u'screen_name': u'BurgerKing', u'name': u'Burger King'}, {u'id': 800810706, u'indices': [117, 132], u'id_str': u'800810706', u'screen_name': u'NicolePilcher1', u'name': u'Nicole Pilcher'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/BSns7ECFx6', u'indices': [89, 111], u'expanded_url': u'http://www.huhmagazine.co.uk/9040/burger-king-introduces-a-flame-grilled-fragrance-in-japan', u'display_url': u'huhmagazine.co.uk/9040/burger-ki\u2026'}]}",1,en,0
578501516295839744,2015-03-19 10:21:24,Elli_Eats,"RT @kantha: Suggestion from @MandySaven at #FoodVision: ""Make nutrition fun &amp; educate children ...healthy behaviors can have a lasting bene…","{u'symbols': [], u'user_mentions': [{u'id': 15236755, u'indices': [3, 10], u'id_str': u'15236755', u'screen_name': u'kantha', u'name': u'kantha'}, {u'id': 38403155, u'indices': [28, 39], u'id_str': u'38403155', u'screen_name': u'MandySaven', u'name': u'Mandy Saven'}], u'hashtags': [{u'indices': [43, 54], u'text': u'FoodVision'}], u'urls': []}",0,en,3
578220111036690434,2015-03-18 15:43:11,Elli_Eats,RT @SophieDening: I wrote something “@TelegraphFood: Are faddy food joints endangering traditional restaurants? http://t.co/I5vKjUpueF http…,"{u'symbols': [], u'user_mentions': [{u'id': 127947093, u'indices': [3, 16], u'id_str': u'127947093', u'screen_name': u'SophieDening', u'name': u'Sophie Dening'}, {u'id': 221438702, u'indices': [37, 51], u'id_str': u'221438702', u'screen_name': u'TelegraphFood', u'name': u'Telegraph Food'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/I5vKjUpueF', u'indices': [112, 134], u'expanded_url': u'http://www.telegraph.co.uk/foodanddrink/restaurants/11479750/Why-are-we-so-obsessed-with-faddy-street-food.html', u'display_url': u'telegraph.co.uk/foodanddrink/r\u2026'}], u'media': [{u'source_user_id': 221438702, u'source_status_id_str': u'578197402554904576', u'expanded_url': u'http://twitter.com/TelegraphFood/status/578197402554904576/photo/1', u'display_url': u'pic.twitter.com/UG5Pd1Cp35', u'url': u'http://t.co/UG5Pd1Cp35', u'media_url_https': u'https://pbs.twimg.com/media/CAYrZ4BXEAAhTXp.jpg', u'source_user_id_str': u'221438702', u'source_status_id': 578197402554904576L, u'id_str': u'578197325698502656', u'sizes': {u'large': {u'h': 387, u'resize': u'fit', u'w': 620}, u'small': {u'h': 212, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 374, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [139, 140], u'type': u'photo', u'id': 578197325698502656L, u'media_url': u'http://pbs.twimg.com/media/CAYrZ4BXEAAhTXp.jpg'}]}",0,en,14
578218437085888512,2015-03-18 15:36:32,Elli_Eats,"All hail Yong-Su Jin, the Illinois professor who has created hangover-proof wine: http://t.co/cc7llHXWpK (via @Telegraph)","{u'symbols': [], u'user_mentions': [{u'id': 16343974, u'indices': [110, 120], u'id_str': u'16343974', u'screen_name': u'Telegraph', u'name': u'The Telegraph'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/cc7llHXWpK', u'indices': [82, 104], u'expanded_url': u'http://www.telegraph.co.uk/foodanddrink/foodanddrinknews/11479490/Hangover-proof-wine-is-finally-here.html', u'display_url': u'telegraph.co.uk/foodanddrink/f\u2026'}]}",0,en,1
577891296049782785,2015-03-17 17:56:36,Elli_Eats,RT @hotdinners: Excellent. Webcam showing Dublin's Temple Bar right now http://t.co/QlL0HJXr9o. That is a LOT of green hats.,"{u'symbols': [], u'user_mentions': [{u'id': 37941284, u'indices': [3, 14], u'id_str': u'37941284', u'screen_name': u'hotdinners', u'name': u'hot-dinners.com'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/QlL0HJXr9o', u'indices': [72, 94], u'expanded_url': u'http://www.earthcam.com/world/ireland/dublin/?cam=templebar', u'display_url': u'earthcam.com/world/ireland/\u2026'}]}",0,en,1
577779180026347520,2015-03-17 10:31:05,Elli_Eats,RT @Stylus_LIVE: Most popular blog post last week on Stylus: #Diageo's smart whisky bottle http://t.co/1GEjPlH9m9 http://t.co/mzY3ACCHbt,"{u'symbols': [], u'user_mentions': [{u'id': 106377188, u'indices': [3, 15], u'id_str': u'106377188', u'screen_name': u'Stylus_LIVE', u'name': u'Stylus'}], u'hashtags': [{u'indices': [61, 68], u'text': u'Diageo'}], u'urls': [{u'url': u'http://t.co/1GEjPlH9m9', u'indices': [91, 113], u'expanded_url': u'http://bit.ly/1GjXRm6', u'display_url': u'bit.ly/1GjXRm6'}], u'media': [{u'source_user_id': 106377188, u'source_status_id_str': u'577560219753959426', u'expanded_url': u'http://twitter.com/Stylus_LIVE/status/577560219753959426/photo/1', u'display_url': u'pic.twitter.com/mzY3ACCHbt', u'url': u'http://t.co/mzY3ACCHbt', u'media_url_https': u'https://pbs.twimg.com/media/CAPn9bDUYAAwfTs.jpg', u'source_user_id_str': u'106377188', u'source_status_id': 577560219753959426L, u'id_str': u'577560219653267456', u'sizes': {u'large': {u'h': 309, u'resize': u'fit', u'w': 550}, u'small': {u'h': 191, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 309, u'resize': u'fit', u'w': 550}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [114, 136], u'type': u'photo', u'id': 577560219653267456L, u'media_url': u'http://pbs.twimg.com/media/CAPn9bDUYAAwfTs.jpg'}]}",0,en,2
577522293355782144,2015-03-16 17:30:19,Elli_Eats,Interesting to see @GrainStoreKX + @SUSHISAMBA experiment w/ savoury cocktails - blurring the lines between f&amp;b? http://t.co/fuJXDmqH5S,"{u'symbols': [], u'user_mentions': [{u'id': 1222462711, u'indices': [19, 32], u'id_str': u'1222462711', u'screen_name': u'GrainStoreKX', u'name': u'Grain Store'}, {u'id': 23449914, u'indices': [35, 46], u'id_str': u'23449914', u'screen_name': u'SUSHISAMBA', u'name': u'SUSHISAMBA'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/fuJXDmqH5S', u'indices': [117, 139], u'expanded_url': u'http://www.stylus.com/zyryrm', u'display_url': u'stylus.com/zyryrm'}]}",0,en,1
577132821199888385,2015-03-15 15:42:41,Elli_Eats,Columbia Road goodies http://t.co/5sDSEQrcqm,"{u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/577132821199888385/photo/1', u'display_url': u'pic.twitter.com/5sDSEQrcqm', u'url': u'http://t.co/5sDSEQrcqm', u'media_url_https': u'https://pbs.twimg.com/media/CAJjOIvWwAALFjT.jpg', u'id_str': u'577132796772270080', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [22, 44], u'type': u'photo', u'id': 577132796772270080L, u'media_url': u'http://pbs.twimg.com/media/CAJjOIvWwAALFjT.jpg'}]}",0,en,0
576785831978995712,2015-03-14 16:43:53,Elli_Eats,These prawns 👌 thanks for having us @RexandMariano http://t.co/sLBimGTFNu,"{u'symbols': [], u'user_mentions': [{u'id': 2836919220L, u'indices': [36, 50], u'id_str': u'2836919220', u'screen_name': u'RexandMariano', u'name': u'Rex & Mariano'}], u'hashtags': [], u'urls': [], u'media': [{u'expanded_url': u'http://twitter.com/Elli_Eats/status/576785831978995712/photo/1', u'display_url': u'pic.twitter.com/sLBimGTFNu', u'url': u'http://t.co/sLBimGTFNu', u'media_url_https': u'https://pbs.twimg.com/media/CAEnpp-W4AAAjq1.jpg', u'id_str': u'576785823875653632', u'sizes': {u'small': {u'h': 340, u'resize': u'fit', u'w': 340}, u'large': {u'h': 1024, u'resize': u'fit', u'w': 1024}, u'medium': {u'h': 600, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [51, 73], u'type': u'photo', u'id': 576785823875653632L, u'media_url': u'http://pbs.twimg.com/media/CAEnpp-W4AAAjq1.jpg'}]}",2,en,4
576417414470103040,2015-03-13 16:19:55,Elli_Eats,RT @SquareMeal: Bruno Loubet opening veg-focused Grain Store Unleashed on @BistrotBruno site on 13 April. Booking opens 25 March  http://t.…,"{u'symbols': [], u'user_mentions': [{u'id': 21291593, u'indices': [3, 14], u'id_str': u'21291593', u'screen_name': u'SquareMeal', u'name': u'Square Meal'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/mR9Kg2gJKp', u'indices': [139, 140], u'expanded_url': u'http://bit.ly/1FiTWI0', u'display_url': u'bit.ly/1FiTWI0'}]}",0,en,6
576417127911071744,2015-03-13 16:18:47,Elli_Eats,"RT @thepescetarians: Check out our new #daal recipe, for a #Friday treat that's much cheaper (and healthier) than a takeaway https://t.co/U…","{u'symbols': [], u'user_mentions': [{u'id': 3031375019L, u'indices': [3, 19], u'id_str': u'3031375019', u'screen_name': u'thepescetarians', u'name': u'ReluctantPescetarian'}], u'hashtags': [{u'indices': [39, 44], u'text': u'daal'}, {u'indices': [59, 66], u'text': u'Friday'}], u'urls': [{u'url': u'https://t.co/UNByZqNsQN', u'indices': [125, 140], u'expanded_url': u'https://thereluctantpescetarian.wordpress.com/2015/03/13/delicious-daal/', u'display_url': u'thereluctantpescetarian.wordpress.com/2015/03/13/del\u2026'}]}",0,en,1
576322506946146304,2015-03-13 10:02:47,Elli_Eats,RT @thewoksoflife: Recipe for #VEGAN Char Siu Bao #ontheblog. 'Nuff said. http://t.co/ZnBoENHmnM #vegan #veganbaking #veganrecipehour http:…,"{u'symbols': [], u'user_mentions': [{u'id': 1525140973, u'indices': [3, 17], u'id_str': u'1525140973', u'screen_name': u'thewoksoflife', u'name': u'The Woks of Life'}], u'hashtags': [{u'indices': [30, 36], u'text': u'VEGAN'}, {u'indices': [50, 60], u'text': u'ontheblog'}, {u'indices': [97, 103], u'text': u'vegan'}, {u'indices': [104, 116], u'text': u'veganbaking'}, {u'indices': [117, 133], u'text': u'veganrecipehour'}], u'urls': [{u'url': u'http://t.co/ZnBoENHmnM', u'indices': [74, 96], u'expanded_url': u'http://thewoksoflife.com/2015/02/vegan-char-siu-bao/', u'display_url': u'thewoksoflife.com/2015/02/vegan-\u2026'}], u'media': [{u'source_user_id': 1525140973, u'source_status_id_str': u'566621896754868224', u'expanded_url': u'http://twitter.com/thewoksoflife/status/566621896754868224/photo/1', u'display_url': u'pic.twitter.com/Zx2LLN1Umf', u'url': u'http://t.co/Zx2LLN1Umf', u'media_url_https': u'https://pbs.twimg.com/media/B90LnMoIMAAkFXO.jpg', u'source_user_id_str': u'1525140973', u'source_status_id': 566621896754868224L, u'id_str': u'566621896150888448', u'sizes': {u'small': {u'h': 511, u'resize': u'fit', u'w': 340}, u'large': {u'h': 902, u'resize': u'fit', u'w': 600}, u'medium': {u'h': 902, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [139, 140], u'type': u'photo', u'id': 566621896150888448L, u'media_url': u'http://pbs.twimg.com/media/B90LnMoIMAAkFXO.jpg'}]}",0,en,2
576322032515878912,2015-03-13 10:00:54,Elli_Eats,Just stumbled across food blog @thewoksoflife and now I want to cook everything from it #woksoflife,"{u'symbols': [], u'user_mentions': [{u'id': 1525140973, u'indices': [31, 45], u'id_str': u'1525140973', u'screen_name': u'thewoksoflife', u'name': u'The Woks of Life'}], u'hashtags': [{u'indices': [88, 99], u'text': u'woksoflife'}], u'urls': []}",1,en,0
576079501408481280,2015-03-12 17:57:10,Elli_Eats,RT @Disaspirational: New on Disaspirational today - Europtrip Part 2! #Amsterdam #tbt #sorryigotmajorlysnaphappy https://t.co/UvgRVbnLUH,"{u'symbols': [], u'user_mentions': [{u'id': 3065780284L, u'indices': [3, 19], u'id_str': u'3065780284', u'screen_name': u'Disaspirational', u'name': u'Laura Tombs'}], u'hashtags': [{u'indices': [70, 80], u'text': u'Amsterdam'}, {u'indices': [81, 85], u'text': u'tbt'}, {u'indices': [86, 112], u'text': u'sorryigotmajorlysnaphappy'}], u'urls': [{u'url': u'https://t.co/UvgRVbnLUH', u'indices': [113, 136], u'expanded_url': u'https://instagram.com/p/0HoOZvrgxl/', u'display_url': u'instagram.com/p/0HoOZvrgxl/'}]}",0,en,2
575696168648359936,2015-03-11 16:33:57,Elli_Eats,Heading to SXSW? Register for A Day in the Life of A Future Fashion Fan from @stylus_live's @christianward http://t.co/3z8bJbBeDd via @sxsw,"{u'symbols': [], u'user_mentions': [{u'id': 106377188, u'indices': [77, 89], u'id_str': u'106377188', u'screen_name': u'Stylus_LIVE', u'name': u'Stylus'}, {u'id': 785988, u'indices': [92, 106], u'id_str': u'785988', u'screen_name': u'christianward', u'name': u'Christian Ward'}, {u'id': 784304, u'indices': [134, 139], u'id_str': u'784304', u'screen_name': u'sxsw', u'name': u'SXSW'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/3z8bJbBeDd', u'indices': [107, 129], u'expanded_url': u'http://schedule.sxsw.com/2015/events/event_IAP43280', u'display_url': u'schedule.sxsw.com/2015/events/ev\u2026'}]}",0,en,1
